individual_id,first_name,last_name,age,sex,canton,city,occupation,sector,education,employment_type,marital_status,income_chf,risk_appetite,wallet_share,stress,life_sat,health_score,checking_balance,savings_balance,investment_balance,has_pillar3a,has_investment,has_credit_card,has_insurance,has_mortgage,has_youth_product,deceased,nba_1_id,nba_1_name,nba_1_confidence,nba_1_why,nba_2_id,nba_2_name,nba_2_confidence,nba_2_why,nba_3_id,nba_3_name,nba_3_confidence,nba_3_why
6511a561-4260-42e6-b01e-81612ffc8fc9,Margrit,Huber,14,F,AG,Stansstad,Schüler/in,,mandatory,student,single,0.0,0.451,0.64,29,79,90,158.89,1331.53,0.0,False,False,False,False,False,True,False,NBA14,Churn Risk Retention Outreach,0.65,Transaction activity went from 2 to 0 between the first and second half of the observed window.,NBA11,Insurance Protection Gap,0.318,"No insurance product on file. Marital status: single, has mortgage: False. Discuss life or legal protection cover.",NBA09,Credit Card Cross-Sell,0.14,"2 transactions observed in the window, no credit card on file. Offer Kreditkarte Visa/Mastercard."
6522458b-e956-4181-9f65-186ea17ce133,Peter,Baumann,44,M,FR,Kerzers,Reinigungsfachkraft,hospitality,mandatory,employed,divorced,4616.68,0.0,0.67,79,54,72,50990.49,63751.13,0.0,True,False,False,False,False,False,False,NBA09,Credit Card Cross-Sell,0.95,"373 transactions observed in the window, no credit card on file. Offer Kreditkarte Visa/Mastercard.",NBA05,Job Change Income Review,0.85,"Recent job change into the construction sector, new income ~CHF 4,601/month. Revisit savings rate and pillar3a contribution.",NBA11,Insurance Protection Gap,0.318,"No insurance product on file. Marital status: divorced, has mortgage: False. Discuss life or legal protection cover."
652aa682-cb18-4a4c-8fcd-1cd2a2bc7c71,Lina,Favre,37,F,NE,Thielle,Maurer/in,construction,apprenticeship,self_employed,married,8018.06,0.082,0.99,52,45,41,19241.9,39849.73,0.0,True,False,False,False,False,False,False,NBA09,Credit Card Cross-Sell,0.95,"568 transactions observed in the window, no credit card on file. Offer Kreditkarte Visa/Mastercard.",NBA11,Insurance Protection Gap,0.815,"No insurance product on file. Marital status: married, has mortgage: False. Discuss life or legal protection cover.",NBA10,Wealth Building Investment Upsell,0.232,"Income ~CHF 8,018/month, no investment product on file. Open a wealth-building conversation (Anlagekonto/Wertschriftendepot)."
652b7142-de9c-4877-9a5d-c66472769b8c,Noah,Huber,50,M,SZ,Muotathal,Software Engineer,tech,university,employed,single,17999.07,0.098,0.52,38,53,58,67949.81,96967.12,0.0,True,False,False,False,False,False,False,NBA09,Credit Card Cross-Sell,0.95,"382 transactions observed in the window, no credit card on file. Offer Kreditkarte Visa/Mastercard.",NBA10,Wealth Building Investment Upsell,0.95,"Income ~CHF 17,999/month, no investment product on file. Open a wealth-building conversation (Anlagekonto/Wertschriftendepot).",NBA11,Insurance Protection Gap,0.318,"No insurance product on file. Marital status: single, has mortgage: False. Discuss life or legal protection cover."
65347979-32c8-41ce-a9f8-27677d405ddf,Sara,Weber,33,F,VS,Chamoson,Sachbearbeiter/in Rechnungswesen,finance,apprenticeship,self_employed,divorced,7128.58,0.0,1.0,58,53,63,54001.21,43248.16,0.0,True,False,False,False,False,False,False,NBA09,Credit Card Cross-Sell,0.95,"616 transactions observed in the window, no credit card on file. Offer Kreditkarte Visa/Mastercard.",NBA11,Insurance Protection Gap,0.318,"No insurance product on file. Marital status: divorced, has mortgage: False. Discuss life or legal protection cover.",NBA06,Idle Cash Savings Upgrade,0.229,"CHF 54,001 in checking vs CHF 43,248 in savings, risk appetite 0.00. Propose moving surplus into a Sparkonto/Anlagesparkonto."
653986c1-e1e5-4d6b-80af-acf6a5232c54,Leon,Baumann,33,M,NW,Dallenwil,Primarlehrer/in,education,matura,employed,single,7262.6,0.067,0.54,43,67,70,37043.92,73543.94,0.0,True,False,False,False,False,False,False,NBA09,Credit Card Cross-Sell,0.95,"335 transactions observed in the window, no credit card on file. Offer Kreditkarte Visa/Mastercard.",NBA11,Insurance Protection Gap,0.318,"No insurance product on file. Marital status: single, has mortgage: False. Discuss life or legal protection cover.",NBA10,Wealth Building Investment Upsell,0.164,"Income ~CHF 7,263/month, no investment product on file. Open a wealth-building conversation (Anlagekonto/Wertschriftendepot)."
6548a761-95f7-4de4-8523-78f6d0e6ef03,Anna,Fischer,54,F,VD,St-Légier-La Chiésaz,,,matura,employed,single,5999.21,0.388,0.93,52,52,85,24630.19,6610.55,0.0,False,False,False,False,False,False,False,NBA09,Credit Card Cross-Sell,0.95,"476 transactions observed in the window, no credit card on file. Offer Kreditkarte Visa/Mastercard.",NBA08,Pillar 3a Retirement Gap,0.65,"Employment: employed, income ~CHF 5,999/month, no pillar3a product on file. Propose Saeule 3a for the tax deduction.",NBA11,Insurance Protection Gap,0.318,"No insurance product on file. Marital status: single, has mortgage: False. Discuss life or legal protection cover."
654d7f4c-ff0c-4707-9356-c9c09dbc8035,Claudia,Brunner,39,F,OW,Sachseln,Cyber Security Analyst,tech,university,self_employed,married,6044.65,0.0,0.85,71,77,49,63522.25,16309.45,0.0,True,False,False,True,False,False,False,NBA09,Credit Card Cross-Sell,0.95,"550 transactions observed in the window, no credit card on file. Offer Kreditkarte Visa/Mastercard.",NBA06,Idle Cash Savings Upgrade,0.719,"CHF 63,522 in checking vs CHF 16,309 in savings, risk appetite 0.00. Propose moving surplus into a Sparkonto/Anlagesparkonto.",NBA14,Churn Risk Retention Outreach,0.143,Transaction activity went from 290 to 260 between the first and second half of the observed window.
654fa715-738c-4572-a47f-cf6da5268ea5,Ben,Meier,79,M,TG,Schönholzerswilen,Pensioniert,,apprenticeship,retired,married,2547.52,0.0,0.85,73,77,20,79458.71,109814.52,0.0,False,False,False,False,False,False,False,NBA09,Credit Card Cross-Sell,0.95,"341 transactions observed in the window, no credit card on file. Offer Kreditkarte Visa/Mastercard.",NBA11,Insurance Protection Gap,0.815,"No insurance product on file. Marital status: married, has mortgage: False. Discuss life or legal protection cover.",NBA08,Pillar 3a Retirement Gap,0.075,"Employment: retired, income ~CHF 2,548/month, no pillar3a product on file. Propose Saeule 3a for the tax deduction."
6551a9e4-954a-43fa-aea6-c1e9d39c9022,Emilia,Müller,70,F,AR,Niederteufen,Pensioniert,,university,retired,married,6324.59,0.0,0.59,49,70,20,106046.17,90256.88,0.0,True,False,False,True,False,False,False,NBA09,Credit Card Cross-Sell,0.95,"332 transactions observed in the window, no credit card on file. Offer Kreditkarte Visa/Mastercard.",NBA06,Idle Cash Savings Upgrade,0.184,"CHF 106,046 in checking vs CHF 90,257 in savings, risk appetite 0.00. Propose moving surplus into a Sparkonto/Anlagesparkonto.",NBA10,Wealth Building Investment Upsell,0.079,"Income ~CHF 6,325/month, no investment product on file. Open a wealth-building conversation (Anlagekonto/Wertschriftendepot)."
655ac1c3-8eb7-49de-9ce4-e6b6f86c9c2f,Nicole,Peter,66,F,JU,Courcelon,Pensioniert,,matura,retired,married,3418.7,0.0,0.5,95,67,21,85254.04,147095.85,0.0,True,False,False,False,False,False,False,NBA09,Credit Card Cross-Sell,0.95,"299 transactions observed in the window, no credit card on file. Offer Kreditkarte Visa/Mastercard.",NBA11,Insurance Protection Gap,0.815,"No insurance product on file. Marital status: married, has mortgage: False. Discuss life or legal protection cover.",NBA14,Churn Risk Retention Outreach,0.158,Transaction activity went from 159 to 140 between the first and second half of the observed window.
65614e5b-4e7e-41a2-8bd7-00940c8987d1,Nico,Lüthi,9,M,SH,Thayngen,Schüler/in,,mandatory,student,single,0.0,0.424,0.6,17,83,92,0.0,1951.46,0.0,False,False,False,False,False,True,False,NBA11,Insurance Protection Gap,0.318,"No insurance product on file. Marital status: single, has mortgage: False. Discuss life or legal protection cover.",NBA09,Credit Card Cross-Sell,0.095,"1 transactions observed in the window, no credit card on file. Offer Kreditkarte Visa/Mastercard.",NBA14,Churn Risk Retention Outreach,0.095,Transaction activity went from 1 to 0 between the first and second half of the observed window.
65634cc3-6c8c-4e96-8b7c-579c729872f4,Felix,Schneider,86,M,ZH,Winterthur,Pensioniert,,mandatory,retired,married,1746.19,0.0,0.52,73,75,20,38025.03,73549.0,0.0,False,False,False,False,False,False,False,NBA09,Credit Card Cross-Sell,0.95,"234 transactions observed in the window, no credit card on file. Offer Kreditkarte Visa/Mastercard.",NBA11,Insurance Protection Gap,0.815,"No insurance product on file. Marital status: married, has mortgage: False. Discuss life or legal protection cover.",NBA14,Churn Risk Retention Outreach,0.179,Transaction activity went from 126 to 108 between the first and second half of the observed window.
656515a6-31c5-4a94-9a16-60de1c871c0e,Lea,Bühler,35,F,GE,Vessy,,,matura,employed,single,6681.03,0.238,0.89,52,66,77,9324.25,5192.65,0.0,True,False,False,False,False,False,False,NBA09,Credit Card Cross-Sell,0.95,"200 transactions observed in the window, no credit card on file. Offer Kreditkarte Visa/Mastercard.",NBA05,Job Change Income Review,0.85,"Recent job change into the finance sector, new income ~CHF 6,613/month. Revisit savings rate and pillar3a contribution.",NBA11,Insurance Protection Gap,0.318,"No insurance product on file. Marital status: single, has mortgage: False. Discuss life or legal protection cover."
65728347-3f72-4d1c-b28b-181402a1cddb,Elias,Schneider,55,M,NE,Le Landeron,,,university,employed,single,12388.3,0.511,0.48,30,65,85,12650.79,2974.39,0.0,False,False,False,False,False,False,False,NBA08,Pillar 3a Retirement Gap,0.95,"Employment: employed, income ~CHF 12,388/month, no pillar3a product on file. Propose Saeule 3a for the tax deduction.",NBA09,Credit Card Cross-Sell,0.95,"51 transactions observed in the window, no credit card on file. Offer Kreditkarte Visa/Mastercard.",NBA10,Wealth Building Investment Upsell,0.625,"Income ~CHF 12,388/month, no investment product on file. Open a wealth-building conversation (Anlagekonto/Wertschriftendepot)."
657d317f-50c2-415d-868d-a5fa18ce6efb,Michael,Keller,92,M,FR,Cugnasco,Pensioniert,,apprenticeship,retired,married,1667.35,0.0,0.76,95,53,21,40928.81,235731.38,0.0,False,False,False,False,False,False,False,NBA09,Credit Card Cross-Sell,0.95,"296 transactions observed in the window, no credit card on file. Offer Kreditkarte Visa/Mastercard.",NBA11,Insurance Protection Gap,0.815,"No insurance product on file. Marital status: married, has mortgage: False. Discuss life or legal protection cover.",NBA02,Newlywed Joint Account Offer,0.05,No marriage event on file for this client in the observed window.
657e98f2-80b2-41d2-9196-24b142b8d97c,Ella,Vogt,59,F,JU,Courroux,Informatiker/in EFZ,tech,apprenticeship,employed,widowed,6494.78,0.013,0.59,44,66,38,68126.33,42943.95,0.0,True,False,False,False,False,False,False,NBA09,Credit Card Cross-Sell,0.95,"392 transactions observed in the window, no credit card on file. Offer Kreditkarte Visa/Mastercard.",NBA06,Idle Cash Savings Upgrade,0.378,"CHF 68,126 in checking vs CHF 42,944 in savings, risk appetite 0.01. Propose moving surplus into a Sparkonto/Anlagesparkonto.",NBA11,Insurance Protection Gap,0.318,"No insurance product on file. Marital status: widowed, has mortgage: False. Discuss life or legal protection cover."
658ec94a-0f66-4c25-9ac5-4c521de2ced2,Alexander,Fischer,27,M,ZG,Holzhäusern ZG,,,university,employed,single,7912.76,0.208,0.25,51,78,88,8198.6,4077.26,0.0,True,False,False,False,False,False,False,NBA09,Credit Card Cross-Sell,0.95,"66 transactions observed in the window, no credit card on file. Offer Kreditkarte Visa/Mastercard.",NBA15,Wallet Share Consolidation,0.326,"Estimated wallet share with us is 25%, income ~CHF 7,913/month. Propose a full relationship consolidation review.",NBA11,Insurance Protection Gap,0.318,"No insurance product on file. Marital status: single, has mortgage: False. Discuss life or legal protection cover."
65911515-47c3-4349-b99c-2ef8da4d8121,Lisa,Favre,46,F,AI,Gonten,Compliance Officer,finance,matura,employed,divorced,10790.45,0.0,0.75,64,59,57,54692.27,43353.58,0.0,True,False,False,False,False,False,False,NBA09,Credit Card Cross-Sell,0.95,"564 transactions observed in the window, no credit card on file. Offer Kreditkarte Visa/Mastercard.",NBA10,Wealth Building Investment Upsell,0.481,"Income ~CHF 10,790/month, no investment product on file. Open a wealth-building conversation (Anlagekonto/Wertschriftendepot).",NBA11,Insurance Protection Gap,0.318,"No insurance product on file. Marital status: divorced, has mortgage: False. Discuss life or legal protection cover."
659bf70b-8367-4df6-9cbc-88cf85161a44,Simon,Schmid,39,M,NW,Hergiswil NW,Kassierer/in,retail,mandatory,employed,single,3210.79,0.047,0.75,57,67,43,45614.5,90599.9,0.0,True,False,False,False,False,False,False,NBA09,Credit Card Cross-Sell,0.95,"396 transactions observed in the window, no credit card on file. Offer Kreditkarte Visa/Mastercard.",NBA11,Insurance Protection Gap,0.318,"No insurance product on file. Marital status: single, has mortgage: False. Discuss life or legal protection cover.",NBA07,Idle Cash Investment Upsell,0.092,"CHF 45,614 in checking, risk appetite 0.05, no investment product. Propose Fondssparplan/Wertschriftendepot."
659d77c1-818d-4bac-8d50-4d836607f458,Ursula,Gerber,34,F,SZ,Siebnen,,,matura,employed,single,4382.49,0.238,0.68,47,48,80,2901.21,3604.98,0.0,False,False,False,False,False,False,False,NBA09,Credit Card Cross-Sell,0.95,"216 transactions observed in the window, no credit card on file. Offer Kreditkarte Visa/Mastercard.",NBA08,Pillar 3a Retirement Gap,0.407,"Employment: employed, income ~CHF 4,382/month, no pillar3a product on file. Propose Saeule 3a for the tax deduction.",NBA11,Insurance Protection Gap,0.318,"No insurance product on file. Marital status: single, has mortgage: False. Discuss life or legal protection cover."
65b8ca05-4374-4992-8f8c-64a394d74ef9,Julia,Schneider,44,F,VD,St-Cergue,Vermögensverwalter/in,finance,university,employed,married,16175.83,0.0,0.71,54,63,55,173895.79,25639.47,0.0,True,False,False,False,False,False,False,NBA09,Credit Card Cross-Sell,0.95,"506 transactions observed in the window, no credit card on file. Offer Kreditkarte Visa/Mastercard.",NBA10,Wealth Building Investment Upsell,0.95,"Income ~CHF 16,176/month, no investment product on file. Open a wealth-building conversation (Anlagekonto/Wertschriftendepot).",NBA06,Idle Cash Savings Upgrade,0.817,"CHF 173,896 in checking vs CHF 25,639 in savings, risk appetite 0.00. Propose moving surplus into a Sparkonto/Anlagesparkonto."
65bb3f83-13e1-4c80-8ffb-47a522984b70,Patrick,Graf,57,M,GE,Versoix,Bankfachspezialist/in,finance,matura,employed,married,7483.45,0.0,0.25,38,81,63,70573.77,28398.27,0.0,True,False,False,False,False,False,False,NBA09,Credit Card Cross-Sell,0.95,"217 transactions observed in the window, no credit card on file. Offer Kreditkarte Visa/Mastercard.",NBA11,Insurance Protection Gap,0.815,"No insurance product on file. Marital status: married, has mortgage: False. Discuss life or legal protection cover.",NBA06,Idle Cash Savings Upgrade,0.588,"CHF 70,574 in checking vs CHF 28,398 in savings, risk appetite 0.00. Propose moving surplus into a Sparkonto/Anlagesparkonto."
65bbe1d2-9317-4567-a359-d1d6fe4705ac,Mila,Vogt,25,F,GE,Carouge GE,Produktionsmitarbeiter/in,manufacturing,mandatory,employed,single,3061.92,0.0,0.45,80,50,72,19755.43,19308.11,0.0,True,False,False,False,False,False,False,NBA09,Credit Card Cross-Sell,0.95,"264 transactions observed in the window, no credit card on file. Offer Kreditkarte Visa/Mastercard.",NBA11,Insurance Protection Gap,0.318,"No insurance product on file. Marital status: single, has mortgage: False. Discuss life or legal protection cover.",NBA06,Idle Cash Savings Upgrade,0.06,"CHF 19,755 in checking vs CHF 19,308 in savings, risk appetite 0.00. Propose moving surplus into a Sparkonto/Anlagesparkonto."
65cb2780-255b-464c-ae82-4b3a2233c321,Kurt,Müller,76,M,TI,Viganello,Pensioniert,,apprenticeship,retired,married,3456.68,0.0,1.0,72,66,41,3195.73,25408.42,0.0,False,False,False,False,False,False,False,NBA09,Credit Card Cross-Sell,0.95,"405 transactions observed in the window, no credit card on file. Offer Kreditkarte Visa/Mastercard.",NBA11,Insurance Protection Gap,0.815,"No insurance product on file. Marital status: married, has mortgage: False. Discuss life or legal protection cover.",NBA08,Pillar 3a Retirement Gap,0.116,"Employment: retired, income ~CHF 3,457/month, no pillar3a product on file. Propose Saeule 3a for the tax deduction."
65d6ad2f-bfbc-415d-a983-96c3ad554000,Mila,Schneider,7,F,VS,Vernayaz,Schüler/in,,mandatory,student,single,0.0,0.427,0.25,9,94,96,0.0,1014.46,0.0,False,False,False,False,False,True,False,NBA11,Insurance Protection Gap,0.318,"No insurance product on file. Marital status: single, has mortgage: False. Discuss life or legal protection cover.",NBA09,Credit Card Cross-Sell,0.095,"1 transactions observed in the window, no credit card on file. Offer Kreditkarte Visa/Mastercard.",NBA14,Churn Risk Retention Outreach,0.095,Transaction activity went from 1 to 0 between the first and second half of the observed window.
65e0788c-a9ad-458e-8d30-17a098e31080,Werner,Widmer,72,M,BS,Basel,Pensioniert,,university,retired,married,5108.64,0.0,0.49,54,67,28,89773.62,93924.05,0.0,False,False,False,False,False,False,False,NBA09,Credit Card Cross-Sell,0.95,"268 transactions observed in the window, no credit card on file. Offer Kreditkarte Visa/Mastercard.",NBA11,Insurance Protection Gap,0.815,"No insurance product on file. Marital status: married, has mortgage: False. Discuss life or legal protection cover.",NBA08,Pillar 3a Retirement Gap,0.19,"Employment: retired, income ~CHF 5,109/month, no pillar3a product on file. Propose Saeule 3a for the tax deduction."
65e5e779-29ce-4bab-9dba-3b172b565eea,Monika,Widmer,39,F,OW,Alpnach Dorf,Lokführer/in,public_admin,apprenticeship,employed,married,5686.56,0.0,0.46,51,58,75,51635.32,28574.1,0.0,True,False,True,False,False,False,False,NBA11,Insurance Protection Gap,0.815,"No insurance product on file. Marital status: married, has mortgage: False. Discuss life or legal protection cover.",NBA06,Idle Cash Savings Upgrade,0.452,"CHF 51,635 in checking vs CHF 28,574 in savings, risk appetite 0.00. Propose moving surplus into a Sparkonto/Anlagesparkonto.",NBA14,Churn Risk Retention Outreach,0.179,Transaction activity went from 161 to 138 between the first and second half of the observed window.
65ee6f06-54a1-43e1-91a0-7498ea0c64fe,Sarah,Gerber,23,F,BL,Muttenz,Student/in,manufacturing,university,employed,single,6706.5,0.196,0.71,70,46,69,15518.26,9282.97,0.0,False,False,False,False,False,False,False,NBA09,Credit Card Cross-Sell,0.95,"481 transactions observed in the window, no credit card on file. Offer Kreditkarte Visa/Mastercard.",NBA05,Job Change Income Review,0.85,"Recent job change into the construction sector, new income ~CHF 6,707/month. Revisit savings rate and pillar3a contribution.",NBA08,Pillar 3a Retirement Gap,0.756,"Employment: employed, income ~CHF 6,706/month, no pillar3a product on file. Propose Saeule 3a for the tax deduction."
65f0bfd7-0725-426a-ae63-2811999cba23,Claudia,Zimmermann,42,F,TG,Uesslingen,Sachbearbeiter/in Steuern,public_admin,matura,employed,married,7088.75,0.0,0.85,95,53,77,18060.4,90635.37,0.0,True,False,False,False,False,False,False,NBA09,Credit Card Cross-Sell,0.95,"541 transactions observed in the window, no credit card on file. Offer Kreditkarte Visa/Mastercard.",NBA11,Insurance Protection Gap,0.815,"No insurance product on file. Marital status: married, has mortgage: False. Discuss life or legal protection cover.",NBA10,Wealth Building Investment Upsell,0.148,"Income ~CHF 7,089/month, no investment product on file. Open a wealth-building conversation (Anlagekonto/Wertschriftendepot)."
65f6b6dc-31ef-4c9c-9b05-de4abf63aff3,Anna,Steiner,28,F,SH,Schleitheim,Koch/Köchin,hospitality,apprenticeship,employed,married,2586.3,0.0,0.5,91,41,49,46522.62,29687.84,0.0,True,False,False,False,False,False,False,NBA09,Credit Card Cross-Sell,0.95,"316 transactions observed in the window, no credit card on file. Offer Kreditkarte Visa/Mastercard.",NBA11,Insurance Protection Gap,0.815,"No insurance product on file. Marital status: married, has mortgage: False. Discuss life or legal protection cover.",NBA06,Idle Cash Savings Upgrade,0.376,"CHF 46,523 in checking vs CHF 29,688 in savings, risk appetite 0.00. Propose moving surplus into a Sparkonto/Anlagesparkonto."
66056147-82d6-407f-b51f-81c30e53b9d2,Emma,Widmer,48,F,TI,Vezio,Reinigungsfachkraft,hospitality,mandatory,employed,married,2901.0,0.0,0.7,90,71,66,11288.4,11309.97,0.0,True,False,False,False,False,False,False,NBA09,Credit Card Cross-Sell,0.95,"353 transactions observed in the window, no credit card on file. Offer Kreditkarte Visa/Mastercard.",NBA11,Insurance Protection Gap,0.815,"No insurance product on file. Marital status: married, has mortgage: False. Discuss life or legal protection cover.",NBA14,Churn Risk Retention Outreach,0.123,Transaction activity went from 184 to 169 between the first and second half of the observed window.
66056ece-e27b-4b85-93c6-4c8edf86a6cd,Lukas,Schmid,45,M,FR,Hünenberg,Lokführer/in,public_admin,apprenticeship,employed,married,6243.03,0.0,0.61,60,68,67,4317.68,17990.46,0.0,True,False,False,False,False,False,False,NBA09,Credit Card Cross-Sell,0.95,"378 transactions observed in the window, no credit card on file. Offer Kreditkarte Visa/Mastercard.",NBA11,Insurance Protection Gap,0.815,"No insurance product on file. Marital status: married, has mortgage: False. Discuss life or legal protection cover.",NBA10,Wealth Building Investment Upsell,0.072,"Income ~CHF 6,243/month, no investment product on file. Open a wealth-building conversation (Anlagekonto/Wertschriftendepot)."
66072bd6-2106-4584-ae41-4ac0a17b1809,Lara,Müller,1,F,OW,Stalden (Sarnen),Schüler/in,,mandatory,,single,0.0,0.428,0.7,21,91,97,0.0,257.82,0.0,False,False,False,False,False,True,False,NBA11,Insurance Protection Gap,0.318,"No insurance product on file. Marital status: single, has mortgage: False. Discuss life or legal protection cover.",NBA09,Credit Card Cross-Sell,0.095,"1 transactions observed in the window, no credit card on file. Offer Kreditkarte Visa/Mastercard.",NBA14,Churn Risk Retention Outreach,0.095,Transaction activity went from 1 to 0 between the first and second half of the observed window.
660f7bb5-f8cc-4811-94e0-accc279cef60,Emma,Huber,18,F,JU,Boncourt,Schüler/in,,mandatory,student,single,0.0,0.392,0.52,45,60,91,1245.5,2527.3,0.0,False,False,False,False,False,True,False,NBA14,Churn Risk Retention Outreach,0.65,Transaction activity went from 2 to 0 between the first and second half of the observed window.,NBA01,Youth-to-Adult Account Migration,0.381,"Age 18, still holding a youth account. Plan ahead for migration to adult products.",NBA11,Insurance Protection Gap,0.318,"No insurance product on file. Marital status: single, has mortgage: False. Discuss life or legal protection cover."
6615d5b0-7cfa-4610-bd0c-5b8a7032a394,Levi,Schneider,27,M,GR,Roveredo GR,Lokführer/in,public_admin,apprenticeship,employed,single,6548.91,0.075,0.49,42,74,54,75344.77,47566.23,0.0,True,False,False,False,False,False,False,NBA09,Credit Card Cross-Sell,0.95,"359 transactions observed in the window, no credit card on file. Offer Kreditkarte Visa/Mastercard.",NBA06,Idle Cash Savings Upgrade,0.357,"CHF 75,345 in checking vs CHF 47,566 in savings, risk appetite 0.07. Propose moving surplus into a Sparkonto/Anlagesparkonto.",NBA11,Insurance Protection Gap,0.318,"No insurance product on file. Marital status: single, has mortgage: False. Discuss life or legal protection cover."
661f3acf-3484-43c0-ace7-e91f84b3c9b1,Emilia,Weber,55,F,AI,Appenzell Meistersrüte,Ökonom/in,public_admin,university,employed,married,10908.55,0.0,0.7,31,98,29,23229.54,63916.4,0.0,True,False,False,False,False,False,False,NBA09,Credit Card Cross-Sell,0.95,"486 transactions observed in the window, no credit card on file. Offer Kreditkarte Visa/Mastercard.",NBA11,Insurance Protection Gap,0.815,"No insurance product on file. Marital status: married, has mortgage: False. Discuss life or legal protection cover.",NBA10,Wealth Building Investment Upsell,0.492,"Income ~CHF 10,909/month, no investment product on file. Open a wealth-building conversation (Anlagekonto/Wertschriftendepot)."
6633488b-c453-49d5-8250-9eb8b50a45ab,Marco,Graf,12,M,AG,Merenschwand,Schüler/in,,mandatory,student,single,0.0,0.399,0.45,24,77,92,0.0,613.23,0.0,False,False,False,False,False,True,False,NBA11,Insurance Protection Gap,0.318,"No insurance product on file. Marital status: single, has mortgage: False. Discuss life or legal protection cover.",NBA09,Credit Card Cross-Sell,0.095,"1 transactions observed in the window, no credit card on file. Offer Kreditkarte Visa/Mastercard.",NBA14,Churn Risk Retention Outreach,0.095,Transaction activity went from 1 to 0 between the first and second half of the observed window.
6633b667-855c-4931-8edf-bc6a85a38e1a,Leon,Widmer,10,M,BL,Liestal,Schüler/in,,mandatory,student,single,0.0,0.39,0.87,21,74,97,0.0,716.38,0.0,False,False,False,False,False,True,False,NBA11,Insurance Protection Gap,0.318,"No insurance product on file. Marital status: single, has mortgage: False. Discuss life or legal protection cover.",NBA09,Credit Card Cross-Sell,0.095,"1 transactions observed in the window, no credit card on file. Offer Kreditkarte Visa/Mastercard.",NBA14,Churn Risk Retention Outreach,0.095,Transaction activity went from 1 to 0 between the first and second half of the observed window.
6637c519-7707-40e9-8fb4-6f9d6f63b5d7,Ben,Baumann,40,M,SG,Weesen,,,university,employed,single,9017.59,0.109,0.43,52,38,83,25761.17,7674.02,0.0,False,False,False,False,False,False,False,NBA08,Pillar 3a Retirement Gap,0.95,"Employment: employed, income ~CHF 9,018/month, no pillar3a product on file. Propose Saeule 3a for the tax deduction.",NBA09,Credit Card Cross-Sell,0.95,"131 transactions observed in the window, no credit card on file. Offer Kreditkarte Visa/Mastercard.",NBA06,Idle Cash Savings Upgrade,0.44,"CHF 25,761 in checking vs CHF 7,674 in savings, risk appetite 0.11. Propose moving surplus into a Sparkonto/Anlagesparkonto."
664abec6-47be-4c69-90b0-e5166e5bce3f,Lea,Wyss,30,F,SG,Vilters,Schreiner/in,manufacturing,apprenticeship,employed,married,4639.8,0.174,0.79,43,68,67,6323.04,15881.72,0.0,True,False,False,False,False,False,False,NBA09,Credit Card Cross-Sell,0.95,"541 transactions observed in the window, no credit card on file. Offer Kreditkarte Visa/Mastercard.",NBA02,Newlywed Joint Account Offer,0.95,Marriage event on file. Marital status: married. Propose reviewing/consolidating into a joint account.,NBA11,Insurance Protection Gap,0.815,"No insurance product on file. Marital status: married, has mortgage: False. Discuss life or legal protection cover."
665e8da1-464d-4318-a08b-a81be6f86799,Jan,Gerber,60,M,JU,Moutier,Automatiker/in,manufacturing,apprenticeship,employed,divorced,6921.9,0.0,0.96,54,51,42,50897.56,40547.2,0.0,True,False,False,False,False,False,False,NBA09,Credit Card Cross-Sell,0.95,"596 transactions observed in the window, no credit card on file. Offer Kreditkarte Visa/Mastercard.",NBA11,Insurance Protection Gap,0.318,"No insurance product on file. Marital status: divorced, has mortgage: False. Discuss life or legal protection cover.",NBA06,Idle Cash Savings Upgrade,0.233,"CHF 50,898 in checking vs CHF 40,547 in savings, risk appetite 0.00. Propose moving surplus into a Sparkonto/Anlagesparkonto."
66646147-190b-4bbd-bcbd-7c012c056bb5,Noah,Keller,38,M,SZ,Vorderthal,Dentalassistent/in,health,apprenticeship,employed,married,4949.0,0.0,0.82,51,74,55,5953.94,35967.53,0.0,True,False,False,False,False,False,False,NBA09,Credit Card Cross-Sell,0.95,"502 transactions observed in the window, no credit card on file. Offer Kreditkarte Visa/Mastercard.",NBA11,Insurance Protection Gap,0.815,"No insurance product on file. Marital status: married, has mortgage: False. Discuss life or legal protection cover.",NBA14,Churn Risk Retention Outreach,0.092,Transaction activity went from 257 to 245 between the first and second half of the observed window.
66676911-c5e8-4328-bc56-dffa1b2cb599,Nina,Weber,68,F,GR,Fanas,Pensioniert,,university,retired,married,6221.99,0.0,0.54,54,77,23,72521.7,138351.31,0.0,True,False,False,False,False,False,False,NBA09,Credit Card Cross-Sell,0.95,"328 transactions observed in the window, no credit card on file. Offer Kreditkarte Visa/Mastercard.",NBA11,Insurance Protection Gap,0.815,"No insurance product on file. Marital status: married, has mortgage: False. Discuss life or legal protection cover.",NBA10,Wealth Building Investment Upsell,0.07,"Income ~CHF 6,222/month, no investment product on file. Open a wealth-building conversation (Anlagekonto/Wertschriftendepot)."
